발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster
1627622971086,Kermadec Islands region,reviewed,0,271,earthquake,4.2,Kermadec Islands region,-176.3303,-27.4117,10.0,2021-07-30 05:29:31.086000+00:00,0
1627623132846,"104 km SSE of Perryville, Alaska",reviewed,0,298,earthquake,4.4, Alaska,-158.636,55.0173,17.4,2021-07-30 05:32:12.846000+00:00,0
1627623655618,"158 km SSE of Chignik, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-157.086,55.0768,34.9,2021-07-30 05:40:55.618000+00:00,1
1627624161454,"154 km SE of Chignik, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-156.6428,55.3205,25.0,2021-07-30 05:49:21.454000+00:00,1
1627627578399,"176 km SSW of Akhiok, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-155.6971,55.6027,34.6,2021-07-30 06:46:18.399000+00:00,1
1627629881697,"166 km SE of Chignik, Alaska",reviewed,0,298,earthquake,4.4, Alaska,-156.5692,55.2159,47.1,2021-07-30 07:24:41.697000+00:00,2
1627631353445,"131 km SE of Chignik, Alaska",reviewed,0,259,earthquake,4.1, Alaska,-157.1631,55.3384,27.1,2021-07-30 07:49:13.445000+00:00,2
1627631760422,"233 km SSE of Perryville, Alaska",reviewed,0,246,earthquake,4.0, Alaska,-157.4792,54.0435,23.97,2021-07-30 07:56:00.422000+00:00,1
1627631858491,"156 km SSE of Chignik, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-157.0321,55.1165,31.5,2021-07-30 07:57:38.491000+00:00,1
1627634235364,"174 km SSE of Atka, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-172.9748,50.8248,25.71,2021-07-30 08:37:15.364000+00:00,1
1627634389116,"158 km SE of Chignik, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-156.9699,55.1247,25.0,2021-07-30 08:39:49.116000+00:00,1
1627634899110,"14 km S of Fern Forest, Hawaii",reviewed,0,156,earthquake,3.18, Hawaii,-155.130833333333,19.3328333333333,6.13,2021-07-30 08:48:19.110000+00:00,1
1627635530303,"23 km NE of Imzouren, Morocco",reviewed,0,326,earthquake,4.6, Morocco,-3.6453,35.2794,10.0,2021-07-30 08:58:50.303000+00:00,0
1627636383844,"35 km NE of Al Hoceïma, Morocco",reviewed,0,284,earthquake,4.3, Morocco,-3.6941,35.4993,10.0,2021-07-30 09:13:03.844000+00:00,0
1627638885604,"144 km SE of Perryville, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-157.4331,55.047,38.5,2021-07-30 09:54:45.604000+00:00,1
1627639058183,"146 km SE of Perryville, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-157.3213,55.1016,27.2,2021-07-30 09:57:38.183000+00:00,1
1627639086948,"132 km SE of Perryville, Alaska",reviewed,0,246,earthquake,4.0, Alaska,-157.5532,55.1355,47.4,2021-07-30 09:58:06.948000+00:00,2
1627639162412,"200 km SSE of Katsuura, Japan",reviewed,0,271,earthquake,4.2, Japan,141.15,33.4784,35.0,2021-07-30 09:59:22.412000+00:00,2
1627640252536,"197 km WNW of Tobelo, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,126.4231,2.5382,50.58,2021-07-30 10:17:32.536000+00:00,2
1627640694463,near the north coast of Colombia,reviewed,0,284,earthquake,4.3,near the north coast of Colombia,-72.6685,11.8913,45.65,2021-07-30 10:24:54.463000+00:00,2
1627646340822,"63 km SW of Puerto San José, Guatemala",reviewed,0,284,earthquake,4.3, Guatemala,-91.2252,13.5076,35.0,2021-07-30 11:59:00.822000+00:00,2
1627646620108,"79 km ESE of Tobelo, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,128.7106,1.5865,68.06,2021-07-30 12:03:40.108000+00:00,2
1627650434376,northern Mid-Atlantic Ridge,reviewed,0,340,earthquake,4.7,northern Mid-Atlantic Ridge,-45.3075,14.7655,10.0,2021-07-30 13:07:14.376000+00:00,0
1627651137374,"Kermadec Islands, New Zealand",reviewed,0,284,earthquake,4.3, New Zealand,-177.2803,-29.7566,10.0,2021-07-30 13:18:57.374000+00:00,0
1627651698059,"135 km SSE of Chignik, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-157.3517,55.2348,27.0,2021-07-30 13:28:18.059000+00:00,1
1627651923428,south of Alaska,reviewed,0,148,earthquake,3.1,south of Alaska,-150.1256,53.6401,10.0,2021-07-30 13:32:03.428000+00:00,1
1627652913330,"51 km N of Hatillo, Puerto Rico",reviewed,0,152,earthquake,3.14, Puerto Rico,-66.7666,18.948,14.0,2021-07-30 13:48:33.330000+00:00,1
1627653338989,"63 km SE of Adak, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-176.0753,51.4174,35.0,2021-07-30 13:55:38.989000+00:00,1
1627654810594,"140 km SE of Perryville, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-157.8561,54.8868,20.0,2021-07-30 14:20:10.594000+00:00,1
1627656111882,"139 km SE of Perryville, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-157.5072,55.0706,41.6,2021-07-30 14:41:51.882000+00:00,2
1627656221107,"Kermadec Islands, New Zealand",reviewed,0,354,earthquake,4.8, New Zealand,-177.1358,-29.7421,10.0,2021-07-30 14:43:41.107000+00:00,0
1627656227145,"149 km ESE of Chignik, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-156.1061,55.8932,3.9,2021-07-30 14:43:47.145000+00:00,1
1627657101632,"137 km SE of Chignik, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-157.1194,55.2923,20.1,2021-07-30 14:58:21.632000+00:00,1
1627659327232,south of Africa,reviewed,0,326,earthquake,4.6,south of Africa,26.4469,-52.4828,10.0,2021-07-30 15:35:27.232000+00:00,0
1627662450337,Mid-Indian Ridge,reviewed,0,284,earthquake,4.3,Mid-Indian Ridge,77.1478,-36.6161,10.0,2021-07-30 16:27:30.337000+00:00,0
1627665019554,"7 km E of Sullana, Peru",reviewed,0,675,earthquake,6.2, Peru,-80.6156,-4.9149,34.0,2021-07-30 17:10:19.554000+00:00,0
1627665050956,"271 km ESE of Vao, New Caledonia",reviewed,0,312,earthquake,4.5, New Caledonia,170.0565,-23.2988,10.0,2021-07-30 17:10:50.956000+00:00,0
1627670976633,"178 km WSW of Bandar Lampung, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,103.874,-6.2567,45.51,2021-07-30 18:49:36.633000+00:00,2
1627672534555,"161 km SSE of Chignik, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-156.9791,55.0883,2.4,2021-07-30 19:15:34.555000+00:00,1
1627675553571,"270 km SE of Kandrian, Papua New Guinea",reviewed,0,369,earthquake,4.9, Papua New Guinea,151.4008,-7.8005,10.0,2021-07-30 20:05:53.571000+00:00,0
1627676049676,"4 km E of Sullana, Peru",reviewed,0,312,earthquake,4.5, Peru,-80.6482,-4.8975,39.42,2021-07-30 20:14:09.676000+00:00,2
1627679422039,"14 km N of Bandar-e Gen?veh, Iran",reviewed,0,271,earthquake,4.2, Iran,50.5382,29.7043,10.0,2021-07-30 21:10:22.039000+00:00,0
1627679430330,"Izu Islands, Japan region",reviewed,0,326,earthquake,4.6, Japan region,142.4591,29.5589,10.0,2021-07-30 21:10:30.330000+00:00,0
1627681292661,Bouvet Island region,reviewed,0,340,earthquake,4.7,Bouvet Island region,6.4852,-54.0039,10.0,2021-07-30 21:41:32.661000+00:00,0
1627681464772,"168 km ESE of Chignik, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-156.0915,55.5122,34.4,2021-07-30 21:44:24.772000+00:00,1
1627682641753,"138 km S of Akhiok, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-154.4764,55.7152,10.0,2021-07-30 22:04:01.753000+00:00,1
1627683101221,"142 km S of Akhiok, Alaska",reviewed,1,340,earthquake,4.7, Alaska,-154.4428,55.6722,12.0,2021-07-30 22:11:41.221000+00:00,0
1627684756357,"87 km SSE of Hihifo, Tonga",reviewed,0,432,earthquake,5.3, Tonga,-173.6202,-16.7312,10.0,2021-07-30 22:39:16.357000+00:00,0
1627684788033,Easter Island region,reviewed,0,385,earthquake,5.0,Easter Island region,-114.2904,-26.8266,10.0,2021-07-30 22:39:48.033000+00:00,0
1627687106880,"2 km SW of Guánica, Puerto Rico",reviewed,0,149,earthquake,3.11, Puerto Rico,-66.9195,17.9566,9.0,2021-07-30 23:18:26.880000+00:00,1
1627687898186,"149 km SE of Chignik, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-156.8752,55.2592,42.8,2021-07-30 23:31:38.186000+00:00,1
1627688512795,"179 km ESE of Chignik, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-155.8566,55.555,33.1,2021-07-30 23:41:52.795000+00:00,1
1627777099597,"179 km SW of Grindavík, Iceland",reviewed,0,312,earthquake,4.5, Iceland,-25.2205,62.8263,10.0,2021-08-01 00:18:19.597000+00:00,0
1627778024597,"172 km SW of Grindavík, Iceland",reviewed,0,326,earthquake,4.6, Iceland,-25.2076,62.9142,10.0,2021-08-01 00:33:44.597000+00:00,0
1627779071506,"168 km SW of Grindavík, Iceland",reviewed,0,354,earthquake,4.8, Iceland,-25.0871,62.9038,10.0,2021-08-01 00:51:11.506000+00:00,0
1627779331799,"174 km SW of Grindavík, Iceland",reviewed,0,340,earthquake,4.7, Iceland,-25.0768,62.8221,10.0,2021-08-01 00:55:31.799000+00:00,0
1627781153596,"180 km SW of Grindavík, Iceland",reviewed,0,340,earthquake,4.7, Iceland,-25.206,62.8073,10.0,2021-08-01 01:25:53.596000+00:00,0
1627782545220,"134 km SE of Perryville, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-157.9087,54.928,26.0,2021-08-01 01:49:05.220000+00:00,1
1627782656973,"125 km WNW of Santa Genoveva de Docordó, Colombia",reviewed,0,370,earthquake,4.9, Colombia,-78.4767,4.4828,10.0,2021-08-01 01:50:56.973000+00:00,0
1627787418431,"8 km W of Burnham, New Zealand",reviewed,0,180,earthquake,3.4, New Zealand,172.2147,-43.6075,25.05,2021-08-01 03:10:18.431000+00:00,1
1627787699314,"178 km WSW of Chonchi, Chile",reviewed,0,271,earthquake,4.2, Chile,-75.83,-43.1816,10.0,2021-08-01 03:14:59.314000+00:00,0
1627790023618,"169 km SSE of Atka, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-172.9339,50.8908,10.0,2021-08-01 03:53:43.618000+00:00,1
1627792286956,"26 km SSW of Mandráki, Greece",reviewed,0,490,earthquake,5.6, Greece,27.0112,36.3958,10.13,2021-08-01 04:31:26.956000+00:00,0
1627794755238,"33 km SSW of Mandráki, Greece",reviewed,0,271,earthquake,4.2, Greece,27.0565,36.3191,10.0,2021-08-01 05:12:35.238000+00:00,0
1627794925038,"24 km S of Mandráki, Greece",reviewed,0,246,earthquake,4.0, Greece,27.0824,36.3931,11.22,2021-08-01 05:15:25.038000+00:00,1
1627795486324,"190 km S of Sofifi, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,127.3981,-0.9776,10.0,2021-08-01 05:24:46.324000+00:00,0
1627796951200,"65 km NE of Cruz Bay, U.S. Virgin Islands",reviewed,0,195,earthquake,3.56, U.S. Virgin Islands,-64.3838,18.7755,24.0,2021-08-01 05:49:11.200000+00:00,1
1627800837208,"4 km NNW of Happy Valley, Alaska",reviewed,0,196,earthquake,3.5, Alaska,-151.7638,59.9853,57.5,2021-08-01 06:53:57.208000+00:00,2
1627801634692,"3 km E of Sullana, Peru",reviewed,0,285,earthquake,4.3, Peru,-80.6564,-4.9081,35.0,2021-08-01 07:07:14.692000+00:00,2
1627804231719,"223 km SE of Sand Point, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-158.1836,53.8428,10.0,2021-08-01 07:50:31.719000+00:00,1
1627804398313,"47 km E of Nago, Japan",reviewed,0,298,earthquake,4.4, Japan,128.457,26.6916,32.14,2021-08-01 07:53:18.313000+00:00,2
1627807051690,"44 km SSW of Mandráki, Greece",reviewed,0,298,earthquake,4.4, Greece,27.0298,36.2215,10.0,2021-08-01 08:37:31.690000+00:00,0
1627808338409,"206 km SSW of Akhiok, Alaska",reviewed,0,284,earthquake,4.3, Alaska,-155.0489,55.1556,33.8,2021-08-01 08:58:58.409000+00:00,2
1627808906261,"6 km E of Alberton, South Africa",reviewed,0,201,earthquake,3.6, South Africa,28.1849,-26.2771,5.0,2021-08-01 09:08:26.261000+00:00,1
1627809267986,"28 km SSW of Mandráki, Greece",reviewed,0,312,earthquake,4.5, Greece,27.0431,36.3665,5.96,2021-08-01 09:14:27.986000+00:00,0
1627811368146,south of Alaska,reviewed,0,178,earthquake,3.4,south of Alaska,-149.6064,54.483,10.0,2021-08-01 09:49:28.146000+00:00,1
1627811430272,"111 km SSE of Perryville, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-158.4718,54.9899,12.1,2021-08-01 09:50:30.272000+00:00,1
1627812690856,Mariana Islands region,reviewed,0,259,earthquake,4.1,Mariana Islands region,147.4899,17.4561,10.0,2021-08-01 10:11:30.856000+00:00,0
1627812977059,"178 km SW of Grindavík, Iceland",reviewed,0,284,earthquake,4.3, Iceland,-25.2668,62.8677,10.0,2021-08-01 10:16:17.059000+00:00,0
1627813162766,"181 km SW of Grindavík, Iceland",reviewed,0,312,earthquake,4.5, Iceland,-25.2941,62.833,10.0,2021-08-01 10:19:22.766000+00:00,0
1627813443606,"182 km SW of Grindavík, Iceland",reviewed,0,284,earthquake,4.3, Iceland,-24.9527,62.6556,10.0,2021-08-01 10:24:03.606000+00:00,0
1627814427217,"190 km SW of Grindavík, Iceland",reviewed,0,416,earthquake,5.2, Iceland,-25.2607,62.6943,10.0,2021-08-01 10:40:27.217000+00:00,0
1627816666721,"186 km SSE of Atka, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-172.9783,50.7033,29.63,2021-08-01 11:17:46.721000+00:00,1
1627818716678,"168 km SSE of Chignik, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-156.904,55.0409,15.6,2021-08-01 11:51:56.678000+00:00,1
1627819282587,"77 km W of Port-Vila, Vanuatu",reviewed,0,298,earthquake,4.4, Vanuatu,167.5889,-17.679,10.0,2021-08-01 12:01:22.587000+00:00,0
1627819596206,"170 km SW of Grindavík, Iceland",reviewed,0,312,earthquake,4.5, Iceland,-25.1036,62.8795,10.0,2021-08-01 12:06:36.206000+00:00,0
1627822989045,"180 km SW of Grindavík, Iceland",reviewed,0,340,earthquake,4.7, Iceland,-25.2491,62.831,10.0,2021-08-01 13:03:09.045000+00:00,0
1627824294052,"45 km S of Mandráki, Greece",reviewed,0,246,earthquake,4.0, Greece,27.1133,36.2001,10.0,2021-08-01 13:24:54.052000+00:00,1
1627825367008,"188 km SE of Perryville, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-156.9421,54.7692,39.5,2021-08-01 13:42:47.008000+00:00,1
1627826215094,"106 km WNW of Luwuk, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,121.8674,-0.7027,13.42,2021-08-01 13:56:55.094000+00:00,0
1627827159800,"7 km WSW of La Parguera, Puerto Rico",reviewed,0,167,earthquake,3.29, Puerto Rico,-67.108,17.9438,11.0,2021-08-01 14:12:39.800000+00:00,1
1627828284120,"7 km WSW of La Parguera, Puerto Rico",reviewed,0,158,earthquake,3.2, Puerto Rico,-67.1056,17.9453,12.0,2021-08-01 14:31:24.120000+00:00,1
1627828852590,"6 km WSW of La Parguera, Puerto Rico",reviewed,0,164,earthquake,3.26, Puerto Rico,-67.1036,17.9533,11.0,2021-08-01 14:40:52.590000+00:00,1
1627829028499,"154 km SE of Chignik, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-156.8352,55.2268,42.0,2021-08-01 14:43:48.499000+00:00,2
1627829159717,"105 km NNE of Hihifo, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-173.4343,-15.0697,10.0,2021-08-01 14:45:59.717000+00:00,0
1627831660298,"77 km SSE of Perryville, Alaska",reviewed,0,298,earthquake,4.4, Alaska,-158.4714,55.3312,3.0,2021-08-01 15:27:40.298000+00:00,0
1627832711499,"38 km NNE of Lae, Papua New Guinea",reviewed,0,326,earthquake,4.6, Papua New Guinea,147.1626,-6.4127,66.65,2021-08-01 15:45:11.499000+00:00,2
1627833882802,"43 km S of Mandráki, Greece",reviewed,0,259,earthquake,4.1, Greece,27.187,36.2233,10.0,2021-08-01 16:04:42.802000+00:00,0
1627836458225,"51 km W of Tonsina, Alaska",reviewed,0,189,earthquake,3.5, Alaska,-146.1361,61.6061,25.8,2021-08-01 16:47:38.225000+00:00,1
1627838885860,"123 km WSW of Adak, Alaska",reviewed,0,246,earthquake,4.0, Alaska,-178.1839,51.3292,47.26,2021-08-01 17:28:05.860000+00:00,2
1627840629511,"3 km W of Vulture?ti, Romania",reviewed,0,286,earthquake,4.3, Romania,27.4936,46.8143,10.0,2021-08-01 17:57:09.511000+00:00,0
1627844659003,"189 km W of Langlois, Oregon",reviewed,0,259,earthquake,4.1, Oregon,-126.7387,43.2183,10.0,2021-08-01 19:04:19.003000+00:00,0
1627848075031,"155 km SSE of Chignik, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-157.0591,55.1229,19.7,2021-08-01 20:01:15.031000+00:00,1
1627849977739,"290 km NE of Fais, Micronesia",reviewed,0,369,earthquake,4.9, Micronesia,142.4589,11.5661,10.0,2021-08-01 20:32:57.739000+00:00,0
1627850295087,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-25.7493,-56.4157,10.0,2021-08-01 20:38:15.087000+00:00,0
1627852047354,"5 km ENE of Ka?anik, Kosovo",reviewed,0,172,earthquake,3.3, Kosovo,21.3256,42.2506,10.0,2021-08-01 21:07:27.354000+00:00,1
1627853707624,"156 km SE of Chignik, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-156.9409,55.1579,47.1,2021-08-01 21:35:07.624000+00:00,1
1627853838442,southeast Indian Ridge,reviewed,0,271,earthquake,4.2,southeast Indian Ridge,102.4998,-40.1013,10.0,2021-08-01 21:37:18.442000+00:00,0
1627860439300,"4 km NNE of Petrinja, Croatia",reviewed,0,261,earthquake,4.1, Croatia,16.3163,45.4702,10.0,2021-08-01 23:27:19.300000+00:00,0
1627863095324,"143 km SE of Hualien City, Taiwan",reviewed,0,271,earthquake,4.2, Taiwan,122.6178,23.085,10.0,2021-08-02 00:11:35.324000+00:00,0
1627864647685,"21 km N of Sh?bara, Japan",reviewed,0,298,earthquake,4.4, Japan,133.0453,35.0453,20.81,2021-08-02 00:37:27.685000+00:00,0
1627867660308,"Kermadec Islands, New Zealand",reviewed,0,482,earthquake,5.6, New Zealand,-177.8049,-30.4588,31.57,2021-08-02 01:27:40.308000+00:00,0
1627871905170,"36 km W of Saint Croix, U.S. Virgin Islands",reviewed,0,186,earthquake,3.48, U.S. Virgin Islands,-65.087,17.7923,25.0,2021-08-02 02:38:25.170000+00:00,1
1627872502337,"Kermadec Islands, New Zealand",reviewed,0,312,earthquake,4.5, New Zealand,-177.5061,-30.4381,35.0,2021-08-02 02:48:22.337000+00:00,2
1627874910893,southern Mid-Atlantic Ridge,reviewed,0,400,earthquake,5.1,southern Mid-Atlantic Ridge,-11.1408,-47.1003,10.0,2021-08-02 03:28:30.893000+00:00,0
1627874938868,"123 km SSE of Kuril’sk, Russia",reviewed,0,432,earthquake,5.3, Russia,148.3143,44.1569,29.0,2021-08-02 03:28:58.868000+00:00,0
1627876245954,"12 km NW of Rolling Hills, Wyoming",reviewed,0,310,earthquake,3.8, Wyoming,-105.933,42.9946,9.72,2021-08-02 03:50:45.954000+00:00,0
1627879283742,"94 km WNW of Luwuk, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,122.0124,-0.6027,10.0,2021-08-02 04:41:23.742000+00:00,0
1627879481698,"103 km WNW of Luwuk, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,121.9021,-0.6614,10.0,2021-08-02 04:44:41.698000+00:00,0
1627879682576,"137 km SE of Perryville, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-157.4785,55.1112,24.9,2021-08-02 04:48:02.576000+00:00,1
1627880479974,"182 km NE of Tual, Indonesia",reviewed,0,555,earthquake,6.0, Indonesia,133.958,-4.499,10.0,2021-08-02 05:01:19.974000+00:00,0
1627881657975,"146 km SE of Perryville, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-157.2662,55.1464,15.0,2021-08-02 05:20:57.975000+00:00,1
1627881829734,"144 km SSE of Chignik, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-157.2653,55.1658,9.5,2021-08-02 05:23:49.734000+00:00,1
1627883526789,"205 km SSW of Akhiok, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-154.9154,55.1489,10.0,2021-08-02 05:52:06.789000+00:00,1
1627883566219,"162 km NE of Tual, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,133.7319,-4.539,10.0,2021-08-02 05:52:46.219000+00:00,0
1627892740597,"6 km NE of Bachatskiy, Russia",reviewed,0,246,earthquake,4.0, Russia,86.1971,54.3397,10.0,2021-08-02 08:25:40.597000+00:00,1
1627893097448,"34 km SSW of Al Jahr?’, Kuwait",reviewed,0,287,earthquake,4.3, Kuwait,47.5342,29.0413,10.0,2021-08-02 08:31:37.448000+00:00,0
1627894105853,"17 km SE of Adak, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-176.4261,51.7873,69.26,2021-08-02 08:48:25.853000+00:00,2
1627894170097,"33 km N of Al Hoceïma, Morocco",reviewed,0,312,earthquake,4.5, Morocco,-3.9634,35.553,10.0,2021-08-02 08:49:30.097000+00:00,0
1627894225400,"7km SSE of Guadalupe Victoria, B.C., MX",reviewed,0,151,earthquake,3.13, B.C.,-115.0723333,32.2345,16.31,2021-08-02 08:50:25.400000+00:00,1
1627894459209,"258 km WNW of Bandon, Oregon",reviewed,0,234,earthquake,3.9, Oregon,-127.4795,43.7721,10.0,2021-08-02 08:54:19.209000+00:00,1
1627894896637,"194 km SE of Chignik, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-156.3655,54.9874,20.8,2021-08-02 09:01:36.637000+00:00,1
1627895418901,"101 km ESE of Laikit, Laikit II (Dimembe), Indonesia",reviewed,0,246,earthquake,4.0, Laikit II (Dimembe),125.8666,1.2906,10.0,2021-08-02 09:10:18.901000+00:00,1
1627897005652,"44 km SSE of Adak, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-176.4147,51.4996,43.99,2021-08-02 09:36:45.652000+00:00,1
1627897896616,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-176.7143,-31.1536,10.0,2021-08-02 09:51:36.616000+00:00,0
1627905089442,"8 km S of Taltal, Chile",reviewed,0,298,earthquake,4.4, Chile,-70.4833,-25.487,53.29,2021-08-02 11:51:29.442000+00:00,2
1627905249430,"82 km NNE of Punta Cana, Dominican Republic",reviewed,0,194,earthquake,3.55, Dominican Republic,-68.0976,19.2678,19.0,2021-08-02 11:54:09.430000+00:00,1
1627905507263,"101 km SSE of Iquique, Chile",reviewed,0,260,earthquake,4.1, Chile,-69.7649,-21.0576,64.35,2021-08-02 11:58:27.263000+00:00,2
1627908821590,"7 km SE of La Parguera, Puerto Rico",reviewed,0,145,earthquake,3.07, Puerto Rico,-66.9921,17.9388,6.0,2021-08-02 12:53:41.590000+00:00,1
1627910621452,"133 km SE of Perryville, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-157.5083,55.1529,26.5,2021-08-02 13:23:41.452000+00:00,1
1627913170084,"35 km NE of Al Hoceïma, Morocco",reviewed,0,298,earthquake,4.4, Morocco,-3.6231,35.4442,10.0,2021-08-02 14:06:10.084000+00:00,0
1627914005235,"128 km ESE of Kuril’sk, Russia",reviewed,0,354,earthquake,4.8, Russia,149.4017,44.8086,35.0,2021-08-02 14:20:05.235000+00:00,2
1627914208081,"35 km S of Mandráki, Greece",reviewed,0,271,earthquake,4.2, Greece,27.0954,36.2966,10.0,2021-08-02 14:23:28.081000+00:00,0
1627916974766,"47 km SSW of Tocopilla, Chile",reviewed,0,340,earthquake,4.7, Chile,-70.3807,-22.4873,61.28,2021-08-02 15:09:34.766000+00:00,2
1627918532843,"103 km ENE of Hasaki, Japan",reviewed,0,340,earthquake,4.7, Japan,141.8431,36.1783,27.47,2021-08-02 15:35:32.843000+00:00,0
1627923881590,"69 km N of Brenas, Puerto Rico",reviewed,0,166,earthquake,3.28, Puerto Rico,-66.2823,19.0905,44.0,2021-08-02 17:04:41.590000+00:00,1
1627925673049,"Kermadec Islands, New Zealand",reviewed,0,354,earthquake,4.8, New Zealand,-177.6981,-30.5062,10.0,2021-08-02 17:34:33.049000+00:00,0
1627927855341,"19 km WSW of Coyanosa, Texas",reviewed,0,148,earthquake,3.1, Texas,-103.2390292,31.15497923,3.45793457,2021-08-02 18:10:55.341000+00:00,1
